constructor_standings_id,race_id,constructor_id,points,position,wins
3521,320,54,1.0,10,0
3522,320,3,13.0,6,1
3523,320,56,0.0,11,0
3524,320,20,3.0,8,0
3525,320,0,8.0,7,0
3526,320,5,60.0,1,4
3527,320,24,17.0,4,0
3528,320,201,1.0,9,0
3529,320,57,0.0,12,0
3530,321,24,21.0,5,0
3531,321,201,1.0,9,0
3532,321,20,3.0,8,0
3533,321,56,0.0,11,0
3534,321,5,62.0,1,4
3535,321,58,0.0,16,0
3536,321,26,47.0,2,3
3537,321,52,0.0,13,0
3538,321,49,0.0,15,0
3539,321,59,0.0,17,0
3540,321,31,37.0,3,0
3541,321,0,11.0,7,0
3542,321,55,0.0,14,0
3543,321,54,1.0,10,0
3544,321,3,19.0,6,1
3545,321,2,23.0,4,1
3546,321,57,0.0,12,0
3547,322,5,65.0,1,4
3548,322,54,1.0,10,0
3549,322,0,13.0,7,0
3550,322,31,37.0,4,0
3551,322,26,51.0,2,3
3552,322,52,0.0,13,0
3553,322,58,0.0,16,0
3554,322,55,0.0,14,0
3555,322,59,0.0,17,0
3556,322,49,0.0,15,0
3557,322,57,0.0,12,0
3558,322,24,21.0,5,0
3559,322,20,4.0,8,0
3560,322,3,19.0,6,1
3561,322,2,38.0,3,2
3562,322,56,0.0,11,0
3563,322,201,1.0,9,0
3564,323,31,37.0,4,0
3565,323,0,13.0,7,0
3566,323,54,1.0,10,0
3567,323,56,0.0,11,0
3568,323,20,4.0,8,0
3569,323,2,49.0,3,3
3570,323,55,0.0,14,0
3571,323,57,0.0,12,0
3572,323,24,21.0,5,0
3573,323,58,0.0,16,0
3574,323,52,0.0,13,0
3575,323,59,0.0,17,0
3576,323,49,0.0,15,0
3577,323,26,55.0,2,3
3578,323,5,74.0,1,4
3579,323,3,20.0,6,1
3580,323,201,1.0,9,0
3581,324,59,0.0,17,0
3582,324,55,0.0,14,0
3583,324,56,0.0,11,0
3584,324,0,13.0,7,0
3585,324,26,61.0,2,3
3586,324,52,0.0,13,0
3587,324,31,37.0,4,0
3588,324,54,1.0,10,0
3589,324,58,0.0,16,0
3590,324,2,58.0,3,4
3591,324,5,80.0,1,4
3592,324,49,0.0,15,0
3593,324,201,4.0,9,0
3594,324,3,20.0,6,1
3595,324,24,21.0,5,0
3596,324,57,0.0,12,0
3597,324,20,5.0,8,0
3598,325,26,61.0,3,3
3599,325,31,39.0,4,0
3600,325,20,5.0,9,0
3601,325,0,13.0,7,0
3602,325,56,0.0,11,0
3603,325,2,62.0,2,4
3604,325,5,95.0,1,5
3605,325,57,0.0,12,0
3606,325,24,22.0,5,0
3607,325,3,20.0,6,1
3608,325,58,0.0,16,0
3609,325,52,0.0,13,0
3610,325,54,1.0,10,0
3611,325,59,0.0,17,0
3612,325,49,0.0,15,0
3613,325,60,0.0,18,0
3614,325,55,0.0,14,0
3615,325,201,7.0,8,0
3616,326,54,1.0,10,0
3617,326,179,0.0,12,0
3618,326,56,0.0,11,0
3619,326,0,14.0,7,0
3620,326,31,39.0,4,0
3621,326,26,61.0,3,3
3622,326,20,5.0,9,0
3623,326,55,0.0,15,0
3624,326,5,104.0,1,5
3625,326,57,0.0,13,0
3626,326,2,75.0,2,5
3627,326,3,20.0,6,1
3628,326,201,7.0,8,0
3629,326,58,0.0,18,0
3630,326,52,0.0,14,0
3631,326,59,0.0,19,0
3632,326,49,0.0,16,0
3633,326,60,0.0,17,0
3634,326,24,24.0,5,0
3635,327,56,3.0,10,0
3636,327,26,61.0,3,3
3637,327,31,39.0,4,0
3638,327,54,1.0,12,0
3639,327,20,5.0,9,0
3640,327,0,15.0,7,0
3641,327,2,75.0,2,5
3642,327,3,26.0,6,1
3643,327,5,113.0,1,6
3644,327,179,0.0,13,0
3645,327,60,0.0,17,0
3646,327,55,0.0,15,0
3647,327,59,0.0,19,0
3648,327,52,2.0,11,0
3649,327,49,0.0,16,0
3650,327,201,7.0,8,0
3651,327,24,28.0,5,0
3652,327,57,0.0,14,0
3653,327,58,0.0,18,0
3654,328,20,0.0,10,0
3655,328,43,0.0,15,0
3656,328,56,0.0,14,0
3657,328,3,0.0,13,0
3658,328,31,0.0,12,0
3659,328,52,0.0,11,0
3660,328,26,0.0,9,0
3661,328,24,3.0,4,0
3662,328,5,0.0,7,0
3663,328,0,1.0,6,0
3664,328,49,2.0,5,0
3665,328,54,4.0,3,0
3666,328,33,6.0,2,0
3667,328,2,9.0,1,1
3668,328,55,0.0,8,0
3669,329,43,0.0,15,0
3670,329,56,0.0,14,0
3671,329,3,9.0,2,1
3672,329,31,6.0,4,0
3673,329,20,1.0,10,0
3674,329,26,3.0,7,0
3675,329,55,0.0,13,0
3676,329,52,0.0,11,0
3677,329,0,3.0,8,0
3678,329,49,2.0,9,0
3679,329,24,3.0,6,0
3680,329,54,4.0,5,0
3681,329,33,6.0,3,0
3682,329,2,13.0,1,1
3683,329,5,0.0,12,0
3684,330,31,6.0,5,0
3685,330,52,0.0,11,0
3686,330,20,2.0,10,0
3687,330,26,13.0,3,0
3688,330,55,0.0,12,0
3689,330,5,0.0,14,0
3690,330,24,3.0,7,0
3691,330,49,2.0,9,0
3692,330,54,4.0,6,0
3693,330,33,9.0,4,0
3694,330,2,15.0,2,1
3695,330,56,0.0,13,0
3696,330,0,3.0,8,0
3697,330,43,0.0,15,0
3698,330,3,18.0,1,2
3699,331,20,8.0,5,0
3700,331,56,0.0,14,0
3701,331,3,18.0,1,2
3702,331,31,6.0,7,0
3703,331,52,0.0,12,0
3704,331,26,14.0,4,0
3705,331,43,0.0,15,0
3706,331,55,0.0,13,0
3707,331,0,6.0,8,0
3708,331,49,2.0,10,0
3709,331,24,3.0,9,0
3710,331,54,8.0,6,0
3711,331,33,18.0,2,1
3712,331,2,15.0,3,1
3713,331,5,2.0,11,0
3714,332,31,6.0,7,0
3715,332,3,21.0,3,2
3716,332,2,25.0,1,1
3717,332,43,0.0,15,0
3718,332,52,0.0,12,0
3719,332,56,0.0,14,0
3720,332,20,8.0,5,0
3721,332,26,23.0,2,1
3722,332,55,0.0,13,0
3723,332,54,8.0,6,0
3724,332,24,5.0,9,0
3725,332,33,18.0,4,1
3726,332,0,6.0,8,0
3727,332,5,3.0,10,0
3728,332,49,2.0,11,0
3729,333,56,0.0,14,0
3730,333,3,21.0,4,2
3731,333,31,6.0,7,0
3732,333,52,0.0,12,0
3733,333,20,11.0,5,0
3734,333,26,29.0,2,1
3735,333,55,0.0,13,0
3736,333,43,0.0,15,0
3737,333,24,5.0,9,0
3738,333,54,9.0,6,0
3739,333,33,22.0,3,1
3740,333,2,34.0,1,2
3741,333,5,5.0,10,0
3742,333,0,6.0,8,0
3743,333,49,2.0,11,0
3744,334,2,44.0,1,3
3745,334,33,25.0,3,1
3746,334,54,9.0,6,0
3747,334,24,5.0,9,0
3748,334,49,2.0,11,0
3749,334,0,6.0,8,0
3750,334,5,5.0,10,0
3751,334,55,0.0,13,0
3752,334,26,39.0,2,1
3753,334,20,11.0,5,0
3754,334,52,0.0,12,0
3755,334,31,6.0,7,0
3756,334,3,23.0,4,2
3757,334,56,0.0,14,0
3758,334,43,0.0,15,0
3759,335,43,0.0,15,0
3760,335,33,31.0,3,1
3761,335,2,57.0,1,4
3762,335,56,0.0,14,0
3763,335,3,23.0,4,2
3764,335,31,6.0,9,0
3765,335,52,0.0,12,0
3766,335,20,11.0,5,0
3767,335,55,0.0,13,0
3768,335,5,5.0,10,0
3769,335,0,7.0,8,0
3770,335,49,2.0,11,0
3771,335,24,10.0,6,0
3772,335,26,39.0,2,1
3773,335,54,9.0,7,0
3774,336,33,34.0,3,1
3775,336,43,0.0,15,0
3776,336,3,23.0,4,2
3777,336,31,6.0,9,0
3778,336,52,0.0,12,0
3779,336,26,48.0,2,2
3780,336,56,0.0,14,0
3781,336,5,6.0,10,0
3782,336,55,0.0,13,0
3783,336,2,67.0,1,4
3784,336,54,9.0,7,0
3785,336,20,11.0,5,0
3786,336,49,4.0,11,0
3787,336,0,7.0,8,0
3788,336,24,10.0,6,0
3789,337,43,0.0,15,0
3790,337,56,0.0,14,0
3791,337,3,32.0,4,3
3792,337,31,7.0,8,0
3793,337,52,0.0,12,0
3794,337,20,11.0,5,0
3795,337,55,0.0,13,0
3796,337,5,6.0,10,0
3797,337,49,4.0,11,0
3798,337,24,10.0,6,0
3799,337,54,9.0,7,0
3800,337,33,36.0,3,1
3801,337,2,77.0,1,4
3802,337,26,51.0,2,2
3803,337,0,7.0,9,0
3804,338,43,0.0,15,0
3805,338,2,80.0,1,4
3806,338,56,0.0,14,0
3807,338,3,38.0,4,3
3808,338,31,7.0,9,0
3809,338,20,11.0,6,0
3810,338,26,55.0,2,2
3811,338,55,0.0,13,0
3812,338,52,0.0,12,0
3813,338,0,8.0,8,0
3814,338,49,4.0,11,0
3815,338,24,12.0,5,0
3816,338,54,9.0,7,0
3817,338,33,45.0,3,2
3818,338,5,6.0,10,0
3819,339,20,11.0,6,0
3820,339,43,0.0,14,0
3821,339,56,0.0,15,0
3822,339,3,38.0,4,3
3823,339,31,10.0,8,0
3824,339,52,0.0,12,0
3825,339,26,56.0,2,2
3826,339,24,12.0,5,0
3827,339,5,6.0,10,0
3828,339,0,8.0,9,0
3829,339,49,4.0,11,0
3830,339,2,90.0,1,4
3831,339,54,11.0,7,0
3832,339,33,54.0,3,3
3833,339,55,0.0,13,0
3834,340,20,11.0,6,0
3835,340,43,0.0,14,0
3836,340,56,0.0,15,0
3837,340,3,38.0,4,3
3838,340,31,10.0,9,0
3839,340,52,0.0,12,0
3840,340,26,60.0,2,2
3841,340,24,12.0,5,0
3842,340,5,8.0,10,0
3843,340,0,11.0,8,0
3844,340,49,4.0,11,0
3845,340,54,11.0,7,0
3846,340,33,55.0,3,3
3847,340,2,105.0,1,5
3848,340,55,0.0,13,0
3849,341,43,0.0,14,0
3850,341,56,0.0,15,0
3851,341,3,38.0,4,3
3852,341,31,14.0,5,0
3853,341,52,0.0,12,0
3854,341,20,11.0,7,0
3855,341,26,66.0,2,2
3856,341,55,0.0,13,0
3857,341,0,11.0,9,0
3858,341,49,4.0,11,0
3859,341,24,12.0,6,0
3860,341,54,11.0,8,0
3861,341,33,55.0,3,3
3862,341,2,120.0,1,6
3863,341,5,8.0,10,0
3864,342,26,0.0,10,0
3865,342,36,0.0,16,0
3866,342,0,0.0,15,0
3867,342,31,0.0,14,0
3868,342,43,0.0,13,0
3869,342,20,0.0,12,0
3870,342,5,0.0,9,0
3871,342,52,0.0,11,0
3872,342,3,0.0,7,0
3873,342,33,4.0,2,0
3874,342,2,15.0,1,1
3875,342,49,3.0,3,0
3876,342,55,0.0,8,0
3877,342,53,1.0,5,0
3878,342,54,0.0,6,0
3879,342,24,2.0,4,0
3880,343,36,0.0,16,0
3881,343,0,0.0,12,0
3882,343,31,2.0,6,0
3883,343,43,0.0,15,0
3884,343,20,4.0,3,0
3885,343,26,1.0,8,0
3886,343,5,0.0,13,0
3887,343,52,0.0,14,0
3888,343,3,0.0,11,0
3889,343,54,0.0,10,0
3890,343,53,1.0,9,0
3891,343,24,2.0,7,0
3892,343,49,3.0,5,0
3893,343,33,4.0,2,0
3894,343,2,30.0,1,2
3895,343,55,3.0,4,0
3896,344,26,1.0,9,0
3897,344,36,0.0,16,0
3898,344,0,0.0,12,0
3899,344,43,0.0,15,0
3900,344,52,0.0,13,0
3901,344,5,0.0,14,0
3902,344,31,3.0,7,0
3903,344,3,6.0,3,0
3904,344,55,3.0,6,0
3905,344,2,39.0,1,2
3906,344,33,13.0,2,1
3907,344,49,3.0,5,0
3908,344,20,4.0,4,0
3909,344,53,1.0,10,0
3910,344,24,2.0,8,0
3911,344,54,0.0,11,0
3912,345,43,0.0,16,0
3913,345,51,0.0,17,0
3914,345,36,0.0,15,0
3915,345,0,1.0,11,0
3916,345,31,3.0,7,0
3917,345,20,10.0,3,0
3918,345,26,1.0,10,0
3919,345,52,0.0,14,0
3920,345,55,3.0,6,0
3921,345,3,6.0,4,0
3922,345,54,0.0,13,0
3923,345,53,1.0,12,0
3924,345,24,2.0,9,0
3925,345,49,3.0,5,0
3926,345,33,25.0,2,2
3927,345,2,43.0,1,2
3928,345,5,2.0,8,0
3929,346,36,0.0,16,0
3930,346,0,1.0,11,0
3931,346,31,9.0,4,0
3932,346,43,0.0,15,0
3933,346,20,10.0,3,0
3934,346,55,3.0,9,0
3935,346,26,7.0,5,0
3936,346,5,5.0,7,0
3937,346,3,6.0,6,0
3938,346,54,0.0,13,0
3939,346,52,0.0,14,0
3940,346,51,0.0,17,0
3941,346,24,3.0,10,0
3942,346,53,1.0,12,0
3943,346,2,52.0,1,3
3944,346,33,25.0,2,2
3945,346,49,3.0,8,0
3946,347,26,11.0,4,0
3947,347,51,0.0,17,0
3948,347,36,0.0,16,0
3949,347,0,1.0,11,0
3950,347,31,9.0,6,0
3951,347,43,0.0,15,0
3952,347,20,10.0,5,0
3953,347,52,0.0,14,0
3954,347,5,17.0,3,1
3955,347,3,6.0,7,0
3956,347,54,0.0,13,0
3957,347,53,1.0,12,0
3958,347,24,5.0,8,0
3959,347,49,3.0,10,0
3960,347,33,25.0,2,2
3961,347,2,58.0,1,3
3962,347,55,4.0,9,0
3963,348,31,12.0,5,0
3964,348,0,5.0,8,0
3965,348,36,0.0,16,0
3966,348,24,5.0,9,0
3967,348,51,0.0,17,0
3968,348,49,3.0,11,0
3969,348,43,0.0,15,0
3970,348,53,1.0,12,0
3971,348,20,10.0,6,0
3972,348,33,25.0,3,2
3973,348,26,17.0,4,0
3974,348,5,26.0,2,2
3975,348,55,4.0,10,0
3976,348,3,6.0,7,0
3977,348,54,0.0,13,0
3978,348,2,61.0,1,3
3979,348,52,0.0,14,0
3980,349,5,28.0,3,2
3981,349,2,61.0,1,3
3982,349,33,29.0,2,2
3983,349,49,3.0,11,0
3984,349,24,5.0,9,0
3985,349,53,1.0,12,0
3986,349,3,18.0,4,1
3987,349,55,4.0,10,0
3988,349,26,17.0,5,0
3989,349,54,0.0,13,0
3990,349,20,10.0,8,0
3991,349,43,0.0,15,0
3992,349,31,13.0,6,0
3993,349,0,11.0,7,0
3994,349,36,0.0,16,0
3995,349,51,0.0,17,0
3996,349,52,0.0,14,0
3997,350,51,0.0,17,0
3998,350,36,0.0,15,0
3999,350,0,20.0,5,1
4000,350,31,13.0,7,0
4001,350,43,0.0,16,0
4002,350,20,10.0,8,0
4003,350,52,1.0,13,0
4004,350,3,18.0,6,1
4005,350,5,28.0,3,2
4006,350,55,4.0,10,0
4007,350,53,1.0,12,0
4008,350,24,8.0,9,0
4009,350,49,3.0,11,0
4010,350,33,31.0,2,2
4011,350,2,67.0,1,3
4012,350,26,21.0,4,0
4013,350,54,0.0,14,0
4014,351,26,25.0,4,0
4015,351,33,43.0,2,3
4016,351,2,67.0,1,3
4017,351,3,24.0,5,1
4018,351,54,0.0,14,0
4019,351,53,1.0,12,0
4020,351,24,10.0,9,0
4021,351,31,13.0,7,0
4022,351,49,3.0,11,0
4023,351,20,10.0,8,0
4024,351,5,28.0,3,2
4025,351,52,1.0,13,0
4026,351,43,0.0,16,0
4027,351,0,21.0,6,1
4028,351,36,0.0,15,0
4029,351,51,0.0,17,0
4030,351,55,4.0,10,0
4031,352,54,0.0,14,0
4032,352,36,0.0,15,0
4033,352,53,1.0,12,0
4034,352,24,10.0,9,0
4035,352,49,3.0,11,0
4036,352,51,0.0,17,0
4037,352,0,22.0,6,1
4038,352,2,72.0,1,3
4039,352,43,0.0,16,0
4040,352,20,10.0,8,0
4041,352,52,1.0,13,0
4042,352,26,34.0,3,1
4043,352,33,47.0,2,3
4044,352,55,4.0,10,0
4045,352,5,28.0,5,2
4046,352,31,13.0,7,0
4047,352,3,30.0,4,1
4048,353,5,28.0,5,2
4049,353,33,56.0,2,3
4050,353,2,76.0,1,3
4051,353,51,0.0,17,0
4052,353,36,0.0,15,0
4053,353,0,22.0,6,1
4054,353,43,0.0,16,0
4055,353,20,10.0,8,0
4056,353,52,1.0,13,0
4057,353,31,15.0,7,0
4058,353,55,5.0,10,0
4059,353,3,39.0,3,2
4060,353,54,0.0,14,0
4061,353,53,1.0,12,0
4062,353,24,10.0,9,0
4063,353,49,3.0,11,0
4064,353,26,34.0,4,1
4065,354,52,1.0,13,0
4066,354,51,0.0,17,0
4067,354,36,0.0,15,0
4068,354,0,22.0,6,1
4069,354,43,0.0,16,0
4070,354,20,10.0,8,0
4071,354,26,34.0,4,1
4072,354,31,18.0,7,0
4073,354,55,5.0,10,0
4074,354,33,57.0,2,3
4075,354,49,3.0,11,0
4076,354,24,10.0,9,0
4077,354,5,30.0,5,2
4078,354,53,1.0,12,0
4079,354,54,0.0,14,0
4080,354,3,48.0,3,3
4081,354,2,86.0,1,3
4082,355,26,43.0,4,2
4083,355,36,0.0,14,0
4084,355,0,28.0,6,1
4085,355,31,19.0,7,0
4086,355,43,0.0,16,0
4087,355,20,10.0,8,0
4088,355,52,1.0,13,0
4089,355,51,0.0,17,0
4090,355,5,34.0,5,2
4091,355,3,48.0,3,3
4092,355,54,0.0,15,0
4093,355,53,1.0,12,0
4094,355,24,10.0,9,0
4095,355,49,6.0,10,0
4096,355,33,59.0,2,3
4097,355,2,86.0,1,3
4098,355,55,5.0,11,0
4099,356,52,1.0,13,0
4100,356,51,0.0,17,0
4101,356,36,0.0,14,0
4102,356,0,28.0,6,1
4103,356,31,22.0,7,0
4104,356,43,0.0,16,0
4105,356,20,10.0,8,0
4106,356,26,44.0,4,2
4107,356,2,95.0,1,4
4108,356,55,5.0,11,0
4109,356,3,54.0,3,3
4110,356,54,0.0,15,0
4111,356,53,1.0,12,0
4112,356,24,10.0,10,0
4113,356,49,10.0,9,0
4114,356,33,61.0,2,3
4115,356,5,34.0,5,2
4116,357,55,0.0,17,0
4117,357,20,0.0,16,0
4118,357,33,0.0,14,0
4119,357,51,0.0,13,0
4120,357,26,0.0,12,0
4121,357,5,0.0,11,0
4122,357,54,0.0,10,0
4123,357,43,0.0,15,0
4124,357,36,0.0,8,0
4125,357,49,0.0,7,0
4126,357,52,0.0,6,0
4127,357,31,0.0,5,0
4128,357,24,0.0,4,0
4129,357,0,4.0,3,0
4130,357,2,8.0,2,0
4131,357,3,13.0,1,1
4132,357,53,0.0,9,0
4133,358,33,0.0,14,0
4134,358,51,0.0,16,0
4135,358,26,0.0,15,0
4136,358,5,1.0,7,0
4137,358,54,0.0,13,0
4138,358,53,0.0,12,0
4139,358,36,0.0,8,0
4140,358,24,3.0,5,0
4141,358,52,2.0,6,0
4142,358,31,4.0,4,0
4143,358,0,10.0,2,0
4144,358,2,8.0,3,0
4145,358,3,22.0,1,2
4146,358,20,0.0,10,0
4147,358,49,0.0,11,0
4148,358,55,0.0,17,0
4149,358,43,0.0,9,0
4150,359,54,0.0,14,0
4151,359,20,0.0,11,0
4152,359,43,0.0,10,0
4153,359,33,4.0,6,0
4154,359,51,0.0,17,0
4155,359,26,0.0,15,0
4156,359,5,1.0,8,0
4157,359,53,0.0,13,0
4158,359,55,0.0,16,0
4159,359,49,0.0,12,0
4160,359,52,2.0,7,0
4161,359,31,6.0,4,0
4162,359,24,6.0,5,0
4163,359,0,20.0,2,1
4164,359,2,14.0,3,0
4165,359,3,22.0,1,2
4166,359,36,0.0,9,0
4167,360,20,0.0,11,0
4168,360,43,3.0,9,0
4169,360,33,4.0,7,0
4170,360,51,0.0,15,0
4171,360,26,0.0,16,0
4172,360,5,16.0,3,1
4173,360,54,0.0,14,0
4174,360,52,4.0,8,0
4175,360,36,0.0,10,0
4176,360,49,0.0,12,0
4177,360,31,6.0,6,0
4178,360,24,10.0,5,0
4179,360,0,20.0,2,1
4180,360,55,0.0,17,0
4181,360,53,0.0,13,0
4182,360,2,14.0,4,0
4183,360,3,22.0,1,2
4184,361,26,4.0,8,0
4185,361,55,0.0,17,0
4186,361,20,0.0,12,0
4187,361,43,3.0,10,0
4188,361,33,6.0,7,0
4189,361,51,0.0,16,0
4190,361,5,16.0,4,1
4191,361,54,1.0,11,0
4192,361,53,0.0,15,0
4193,361,49,0.0,14,0
4194,361,52,4.0,9,0
4195,361,31,9.0,6,0
4196,361,24,10.0,5,0
4197,361,0,29.0,1,2
4198,361,2,20.0,3,0
4199,361,3,22.0,2,2
4200,361,36,0.0,13,0
4201,362,51,0.0,16,0
4202,362,26,4.0,8,0
4203,362,33,15.0,5,1
4204,362,20,0.0,13,0
4205,362,55,0.0,17,0
4206,362,54,1.0,12,0
4207,362,43,3.0,11,0
4208,362,53,0.0,15,0
4209,362,5,22.0,3,1
4210,362,49,4.0,9,0
4211,362,36,0.0,14,0
4212,362,2,21.0,4,0
4213,362,0,29.0,1,2
4214,362,3,22.0,2,2
4215,362,31,14.0,6,0
4216,362,52,4.0,10,0
4217,362,24,10.0,7,0
4218,363,55,0.0,17,0
4219,363,20,0.0,14,0
4220,363,43,3.0,11,0
4221,363,33,15.0,5,1
4222,363,51,0.0,16,0
4223,363,26,11.0,7,0
4224,363,5,26.0,2,1
4225,363,54,1.0,12,0
4226,363,53,0.0,15,0
4227,363,49,4.0,9,0
4228,363,52,4.0,10,0
4229,363,31,14.0,6,0
4230,363,24,10.0,8,0
4231,363,0,38.0,1,3
4232,363,2,26.0,3,0
4233,363,3,22.0,4,2
4234,363,36,0.0,13,0
4235,364,43,3.0,11,0
4236,364,54,1.0,13,0
4237,364,33,30.0,2,2
4238,364,51,0.0,16,0
4239,364,26,11.0,7,0
4240,364,5,26.0,3,1
4241,364,36,0.0,14,0
4242,364,53,0.0,15,0
4243,364,52,4.0,10,0
4244,364,31,17.0,6,0
4245,364,24,10.0,8,0
4246,364,0,42.0,1,3
4247,364,2,26.0,4,0
4248,364,3,22.0,5,2
4249,364,20,2.0,12,0
4250,364,49,5.0,9,0
4251,364,55,0.0,17,0
4252,365,53,0.0,15,0
4253,365,2,32.0,4,0
4254,365,55,0.0,17,0
4255,365,20,3.0,12,0
4256,365,43,3.0,11,0
4257,365,33,36.0,2,2
4258,365,51,0.0,16,0
4259,365,26,11.0,7,0
4260,365,5,35.0,3,2
4261,365,54,1.0,13,0
4262,365,3,22.0,5,2
4263,365,36,0.0,14,0
4264,365,49,5.0,9,0
4265,365,52,4.0,10,0
4266,365,31,17.0,6,0
4267,365,24,10.0,8,0
4268,365,0,45.0,1,3
4269,366,53,0.0,15,0
4270,366,55,0.0,17,0
4271,366,20,3.0,12,0
4272,366,43,3.0,11,0
4273,366,33,36.0,3,2
4274,366,51,0.0,16,0
4275,366,26,11.0,7,0
4276,366,5,45.0,2,2
4277,366,54,1.0,13,0
4278,366,24,10.0,8,0
4279,366,36,0.0,14,0
4280,366,49,5.0,9,0
4281,366,52,4.0,10,0
4282,366,31,20.0,6,0
4283,366,0,54.0,1,4
4284,366,2,34.0,4,0
4285,366,3,23.0,5,2
4286,367,53,0.0,15,0
4287,367,43,3.0,11,0
4288,367,33,36.0,4,2
4289,367,51,0.0,16,0
4290,367,26,11.0,7,0
4291,367,5,52.0,2,2
4292,367,54,1.0,13,0
4293,367,20,3.0,12,0
4294,367,55,0.0,17,0
4295,367,36,0.0,14,0
4296,367,52,4.0,10,0
4297,367,31,20.0,6,0
4298,367,24,11.0,8,0
4299,367,0,54.0,1,4
4300,367,2,36.0,5,0
4301,367,3,38.0,3,3
4302,367,49,5.0,9,0
4303,368,20,4.0,11,0
4304,368,43,3.0,12,0
4305,368,33,36.0,5,2
4306,368,26,11.0,8,0
4307,368,5,61.0,1,3
4308,368,54,1.0,13,0
4309,368,53,0.0,17,0
4310,368,36,0.0,14,0
4311,368,51,0.0,16,0
4312,368,52,4.0,10,0
4313,368,49,7.0,9,0
4314,368,3,44.0,3,3
4315,368,2,40.0,4,0
4316,368,55,0.0,15,0
4317,368,24,14.0,7,0
4318,368,31,20.0,6,0
4319,368,0,54.0,2,4
4320,369,55,0.0,15,0
4321,369,20,5.0,10,0
4322,369,43,3.0,12,0
4323,369,33,36.0,5,2
4324,369,51,0.0,16,0
4325,369,26,15.0,7,0
4326,369,5,64.0,1,3
4327,369,53,0.0,17,0
4328,369,36,0.0,14,0
4329,369,52,4.0,11,0
4330,369,31,29.0,6,1
4331,369,24,14.0,8,0
4332,369,0,56.0,2,4
4333,369,2,46.0,3,0
4334,369,3,44.0,4,3
4335,369,54,1.0,13,0
4336,369,49,7.0,9,0
4337,370,55,0.0,15,0
4338,370,2,55.0,3,1
4339,370,20,5.0,10,0
4340,370,43,3.0,12,0
4341,370,33,41.0,5,2
4342,370,51,0.0,16,0
4343,370,5,64.0,1,3
4344,370,54,1.0,13,0
4345,370,53,0.0,17,0
4346,370,26,15.0,7,0
4347,370,3,50.0,4,3
4348,370,49,7.0,9,0
4349,370,52,4.0,11,0
4350,370,31,30.0,6,1
4351,370,24,14.0,8,0
4352,370,0,60.0,2,4
4353,370,36,0.0,14,0
4354,371,54,1.0,13,0
4355,371,55,0.0,15,0
4356,371,20,5.0,10,0
4357,371,43,3.0,12,0
4358,371,33,41.0,5,2
4359,371,26,16.0,7,0
4360,371,5,74.0,1,3
4361,371,53,0.0,17,0
4362,371,51,0.0,16,0
4363,371,49,7.0,9,0
4364,371,52,4.0,11,0
4365,371,31,30.0,6,1
4366,371,24,16.0,8,0
4367,371,3,59.0,3,4
4368,371,0,63.0,2,4
4369,371,2,55.0,4,1
4370,371,36,0.0,14,0
4371,372,0,69.0,2,4
4372,372,2,58.0,4,1
4373,372,3,62.0,3,4
4374,372,24,25.0,7,1
4375,372,31,30.0,6,1
4376,372,49,7.0,9,0
4377,372,52,4.0,11,0
4378,372,53,0.0,17,0
4379,372,54,1.0,13,0
4380,372,26,20.0,8,0
4381,372,51,0.0,16,0
4382,372,33,41.0,5,2
4383,372,43,3.0,12,0
4384,372,20,5.0,10,0
4385,372,5,74.0,1,3
4386,372,55,0.0,15,0
4387,372,36,0.0,14,0
4388,373,53,0.0,10,0
4389,373,43,0.0,15,0
4390,373,49,0.0,14,0
4391,373,26,0.0,13,0
4392,373,52,0.0,12,0
4393,373,48,0.0,11,0
4394,373,31,0.0,9,0
4395,373,33,9.0,1,1
4396,373,51,0.0,7,0
4397,373,3,0.0,6,0
4398,373,20,1.0,5,0
4399,373,5,2.0,4,0
4400,373,2,3.0,3,0
4401,373,0,4.0,2,0
4402,373,24,0.0,8,0
4403,374,49,0.0,14,0
4404,374,26,0.0,8,0
4405,374,52,0.0,13,0
4406,374,48,0.0,12,0
4407,374,53,1.0,6,0
4408,374,31,0.0,11,0
4409,374,24,0.0,9,0
4410,374,43,0.0,15,0
4411,374,3,0.0,7,0
4412,374,20,3.0,5,0
4413,374,5,6.0,3,0
4414,374,2,6.0,4,0
4415,374,0,19.0,1,1
4416,374,33,9.0,2,1
4417,374,51,0.0,10,0
4418,375,43,0.0,15,0
4419,375,49,0.0,12,0
4420,375,26,0.0,8,0
4421,375,52,0.0,14,0
4422,375,48,0.0,13,0
4423,375,53,1.0,7,0
4424,375,31,0.0,11,0
4425,375,24,0.0,9,0
4426,375,3,13.0,3,1
4427,375,20,3.0,6,0
4428,375,5,9.0,4,0
4429,375,2,9.0,5,0
4430,375,0,19.0,1,1
4431,375,33,15.0,2,1
4432,375,51,0.0,10,0
4433,376,43,0.0,15,0
4434,376,49,0.0,11,0
4435,376,26,0.0,8,0
4436,376,52,0.0,12,0
4437,376,48,0.0,14,0
4438,376,53,1.0,7,0
4439,376,31,0.0,13,0
4440,376,3,19.0,3,1
4441,376,51,0.0,10,0
4442,376,33,15.0,4,1
4443,376,0,21.0,2,1
4444,376,24,0.0,9,0
4445,376,5,22.0,1,1
4446,376,20,4.0,6,0
4447,376,2,12.0,5,0
4448,377,43,0.0,15,0
4449,377,49,1.0,8,0
4450,377,26,0.0,10,0
4451,377,52,0.0,12,0
