result_id,race_id,driver_id,constructor_id,grid,position_order,points,laps,status
3363,142,357,163,2,2,6.0,28,0
3364,142,384,5,5,3,4.0,27,10
3365,142,355,188,4,4,3.0,26,11
3366,142,385,163,8,5,2.0,25,12
3367,142,388,163,12,6,0.0,24,59
3368,142,363,186,15,7,0.0,23,59
3369,142,327,64,3,8,0.0,0,2
3370,142,346,163,6,9,0.0,0,2
3371,142,397,64,0,18,0.0,0,52
3372,142,345,163,14,15,0.0,0,2
3373,143,373,173,10,15,0.0,8,7
3374,143,386,5,3,2,6.0,48,0
3375,143,355,188,4,1,9.0,48,0
3376,143,303,188,9,3,4.0,46,11
3377,143,357,163,5,4,3.0,46,11
3378,143,363,186,14,5,2.0,45,12
3379,143,398,178,15,6,1.0,45,12
3380,143,382,180,12,7,0.0,44,13
3381,143,388,163,11,9,0.0,42,59
3382,143,344,169,13,10,0.0,40,43
3383,143,277,163,7,8,0.0,44,13
3384,143,346,180,17,12,0.0,32,59
3385,143,288,64,8,13,0.0,13,4
3386,143,345,163,6,14,0.0,10,66
3387,143,340,163,2,16,0.0,5,66
3388,143,396,173,16,17,0.0,3,5
3389,143,384,5,1,11,0.0,37,59
3390,144,345,163,11,13,0.0,70,59
3391,144,398,178,16,8,0.0,76,13
3392,144,395,64,14,9,0.0,76,13
3393,144,387,180,12,7,0.0,78,11
3394,144,388,163,17,10,0.0,75,14
3395,144,399,189,19,11,0.0,73,16
3396,144,382,180,10,12,0.0,70,59
3397,144,340,163,6,14,0.0,67,6
3398,144,288,64,4,3,4.0,79,10
3399,144,396,173,20,16,0.0,32,5
3400,144,327,64,8,17,0.0,17,4
3401,144,373,173,9,18,0.0,15,43
3402,144,363,186,3,19,0.0,9,4
3403,144,400,89,18,20,0.0,0,4
3404,144,357,163,7,5,2.0,79,10
3405,144,355,188,1,1,9.0,80,0
3406,144,303,188,2,2,6.0,80,0
3407,144,346,180,15,15,0.0,42,7
3408,144,359,185,13,6,1.0,78,11
3409,144,372,169,5,4,3.0,79,10
3410,145,288,64,7,2,6.0,89,10
3411,145,357,163,6,17,0.0,2,2
3412,145,363,186,4,15,0.0,26,43
3413,145,396,173,15,14,0.0,28,77
3414,145,303,188,2,13,0.0,37,77
3415,145,340,163,10,12,0.0,44,9
3416,145,382,180,14,11,0.0,73,21
3417,145,345,163,11,10,0.0,79,4
3418,145,386,5,5,16,0.0,10,2
3419,145,398,178,17,8,0.0,84,15
3420,145,372,169,3,3,4.0,88,11
3421,145,388,163,16,9,0.0,84,15
3422,145,327,64,8,4,3.0,88,11
3423,145,355,188,1,1,9.0,90,0
3424,145,384,5,9,6,1.0,87,12
3425,145,346,163,13,7,0.0,84,15
3426,145,373,173,12,5,2.0,87,12
3427,146,303,188,15,14,0.0,8,77
3428,146,340,163,2,2,6.0,15,0
3429,146,357,163,9,3,4.0,15,0
3430,146,288,64,10,4,3.0,15,0
3431,146,384,5,6,6,1.0,15,0
3432,146,363,186,8,7,0.0,14,9
3433,146,396,173,17,8,0.0,14,10
3434,146,373,173,13,9,0.0,12,88
3435,146,399,189,26,11,0.0,10,21
3436,146,374,5,4,12,0.0,9,9
3437,146,386,5,7,13,0.0,9,2
3438,146,327,64,3,5,2.0,15,0
3439,146,372,169,1,10,0.0,11,2
3440,146,382,180,14,17,0.0,2,6
3441,146,395,64,11,16,0.0,3,4
3442,146,388,163,0,19,0.0,0,79
3443,146,346,163,12,15,0.0,3,7
3444,146,355,188,5,1,9.0,15,0
3445,146,398,178,25,18,0.0,0,2
3446,147,374,5,2,1,9.0,68,0
3447,147,277,178,0,22,0.0,0,78
3448,147,402,186,0,21,0.0,0,78
3449,147,288,64,11,20,0.0,0,4
3450,147,346,163,12,19,0.0,3,36
3451,147,327,64,9,18,0.0,5,92
3452,147,363,187,19,17,0.0,7,4
3453,147,355,188,6,16,0.0,7,43
3454,147,385,10,7,15,0.0,16,2
3455,147,340,163,4,14,0.0,31,92
3456,147,384,5,5,13,0.0,33,77
3457,147,393,5,16,10,0.0,59,59
3458,147,401,169,20,9,0.0,63,14
3459,147,396,173,13,8,0.0,63,4
3460,147,395,64,18,7,0.0,65,12
3461,147,382,180,15,6,1.0,66,11
3462,147,373,173,14,5,2.0,67,10
3463,147,357,163,8,4,3.0,67,10
3464,147,303,188,10,3,4.0,68,0
3465,147,386,5,1,2,6.0,68,0
3466,147,345,163,17,12,0.0,46,4
3467,147,372,173,3,11,0.0,58,5
3468,148,340,163,4,3,4.0,107,10
3469,148,357,163,9,2,6.0,107,57
3470,148,363,187,14,18,0.0,13,7
3471,148,372,173,2,1,9.0,108,0
3472,148,345,163,13,4,3.0,105,12
3473,148,359,184,11,5,2.0,105,12
3474,148,396,169,19,6,1.0,101,16
3475,148,385,10,8,8,0.0,81,59
3476,148,373,173,12,9,0.0,74,77
3477,148,404,10,18,10,0.0,58,4
3478,148,403,64,17,7,0.0,96,88
3479,148,355,188,1,12,0.0,55,4
3480,148,395,186,16,19,0.0,5,1
3481,148,327,64,6,13,0.0,53,4
3482,148,288,64,5,14,0.0,52,23
3483,148,384,5,3,15,0.0,34,4
3484,148,303,188,7,16,0.0,18,4
3485,148,344,173,10,17,0.0,13,30
3486,148,346,163,15,11,0.0,57,59
3487,149,357,163,5,12,0.0,32,21
3488,149,381,163,15,18,0.0,9,24
3489,149,372,173,2,17,0.0,9,5
3490,149,288,64,7,16,0.0,18,4
3491,149,395,187,18,15,0.0,24,66
3492,149,327,64,10,14,0.0,26,43
3493,149,403,64,16,13,0.0,28,6
3494,149,345,163,11,11,0.0,33,21
3495,149,396,173,17,7,0.0,61,13
3496,149,344,173,8,9,0.0,49,23
3497,149,404,10,13,8,0.0,60,14
3498,149,346,163,12,6,1.0,63,11
3499,149,363,186,9,5,2.0,64,10
3500,149,385,10,3,4,3.0,64,10
3501,149,303,188,6,3,4.0,64,10
3502,149,355,188,4,2,6.0,65,0
3503,149,340,163,1,1,9.0,65,0
3504,149,359,184,14,10,0.0,40,4
3505,150,355,188,1,6,1.0,76,13
3506,150,292,180,8,7,0.0,63,59
3507,150,383,180,17,8,0.0,60,59
3508,150,367,181,14,9,0.0,56,2
3509,150,360,173,18,10,0.0,51,66
3510,150,363,186,11,11,0.0,44,21
3511,150,346,163,12,15,0.0,30,4
3512,150,357,163,7,13,0.0,38,4
3513,150,373,64,13,14,0.0,31,43
3514,150,382,180,10,5,2.0,78,11
3515,150,372,173,3,16,0.0,22,4
3516,150,327,64,9,18,0.0,2,4
3517,150,345,163,16,12,0.0,41,4
3518,150,340,10,6,3,4.0,79,10
3519,150,288,173,15,17,0.0,6,2
3520,150,303,188,2,4,3.0,78,11
3521,150,344,163,4,1,9.0,80,0
3522,150,339,167,5,2,6.0,80,0
3523,151,344,163,16,5,2.0,96,13
3524,151,373,64,12,6,1.0,96,13
3525,151,384,5,2,7,0.0,81,2
3526,151,360,64,13,8,0.0,64,19
3527,151,372,169,5,9,0.0,42,21
3528,151,359,191,10,4,3.0,98,12
3529,151,340,10,3,10,0.0,32,4
3530,151,357,163,15,13,0.0,14,5
3531,151,363,187,7,14,0.0,4,47
3532,151,358,80,11,15,0.0,4,95
3533,151,355,188,1,16,0.0,0,4
3534,151,382,180,0,17,0.0,0,78
3535,151,305,80,0,18,0.0,0,78
3536,151,385,186,0,19,0.0,0,78
3537,151,327,64,6,12,0.0,14,23
3538,151,277,5,14,3,4.0,98,11
3539,151,345,163,9,11,0.0,31,50
3540,151,303,188,4,1,9.0,100,0
3541,151,288,173,8,2,6.0,99,10
3542,152,363,187,2,16,0.0,8,95
3543,152,288,177,1,15,0.0,11,4
3544,152,344,163,5,14,0.0,39,5
3545,152,357,163,4,13,0.0,41,21
3546,152,327,64,11,12,0.0,51,22
3547,152,340,10,6,11,0.0,73,36
3548,152,303,188,7,3,4.0,90,0
3549,152,382,180,17,9,0.0,86,13
3550,152,373,64,12,8,0.0,87,12
3551,152,387,173,13,7,0.0,88,11
3552,152,374,5,15,6,1.0,89,10
3553,152,386,5,10,5,2.0,89,10
3554,152,277,5,9,4,3.0,90,0
3555,152,359,191,14,17,0.0,1,2
3556,152,345,163,16,10,0.0,83,16
3557,152,355,188,3,2,6.0,90,0
3558,152,372,177,8,1,9.0,90,0
3559,153,372,177,1,6,1.0,27,10
3560,153,386,5,8,18,0.0,0,2
3561,153,387,64,15,17,0.0,1,4
3562,153,340,10,10,16,0.0,1,4
3563,153,288,177,3,15,0.0,3,7
3564,153,346,163,12,14,0.0,10,4
3565,153,303,188,14,13,0.0,14,4
3566,153,373,64,11,5,2.0,27,10
3567,153,374,5,9,11,0.0,24,59
3568,153,388,163,18,10,0.0,25,12
3569,153,344,163,13,9,0.0,25,4
3570,153,382,180,17,8,0.0,26,11
3571,153,345,163,16,7,0.0,27,10
3572,153,327,64,6,2,6.0,28,0
3573,153,355,188,7,12,0.0,15,4
3574,153,357,163,4,4,3.0,28,0
3575,153,363,187,2,1,9.0,28,0
3576,153,277,5,5,3,4.0,28,0
3577,154,277,5,7,8,0.0,47,36
3578,154,355,188,2,1,9.0,80,0
3579,154,303,188,6,2,6.0,80,0
3580,154,327,64,10,3,4.0,79,10
3581,154,345,163,11,4,3.0,77,12
3582,154,387,64,9,5,2.0,76,4
3583,154,344,163,13,6,1.0,76,13
3584,154,388,163,15,7,0.0,68,59
3585,154,373,64,12,15,0.0,9,83
3586,154,363,187,3,9,0.0,40,92
3587,154,357,163,8,10,0.0,33,4
3588,154,359,187,5,11,0.0,26,77
3589,154,372,177,4,12,0.0,23,23
3590,154,382,180,14,13,0.0,16,77
3591,154,288,177,1,14,0.0,13,23
3592,155,277,5,6,3,4.0,80,0
3593,155,372,177,1,1,9.0,80,0
3594,155,303,188,4,2,6.0,80,0
3595,155,387,64,13,7,0.0,77,12
3596,155,355,188,3,4,3.0,80,0
3597,155,360,64,0,21,0.0,0,52
3598,155,346,163,9,20,0.0,0,4
3599,155,345,163,18,19,0.0,10,4
3600,155,359,187,10,18,0.0,14,4
3601,155,327,64,12,17,0.0,20,6
3602,155,357,163,8,16,0.0,26,4
3603,155,350,190,20,15,0.0,29,50
3604,155,363,187,5,14,0.0,34,7
3605,155,373,64,11,13,0.0,44,77
3606,155,288,177,2,12,0.0,64,4
3607,155,382,180,17,11,0.0,67,4
3608,155,388,188,21,10,0.0,76,13
3609,155,389,163,15,9,0.0,76,13
3610,155,321,64,14,8,0.0,77,12
3611,155,344,163,9,5,2.0,79,10
3612,155,340,10,7,6,1.0,78,11
3613,156,378,88,23,21,0.0,4,20
3614,156,327,64,3,18,0.0,5,23
3615,156,373,64,11,23,0.0,3,23
3616,156,303,188,2,1,9.0,15,0
3617,156,355,188,7,2,6.0,15,0
3618,156,277,5,8,3,4.0,15,0
3619,156,340,10,6,4,3.0,15,0
3620,156,261,177,19,5,0.0,15,0
3621,156,346,163,16,6,2.0,15,0
3622,156,389,179,20,7,0.0,15,0
3623,156,376,80,21,24,0.0,2,4
3624,156,387,64,15,9,0.0,13,11
3625,156,321,25,22,10,0.0,13,11
3626,156,388,188,17,8,1.0,14,10
3627,156,363,187,4,12,0.0,12,83
3628,156,359,187,5,22,0.0,3,43
3629,156,344,163,10,11,0.0,13,11
3630,156,372,177,1,19,0.0,4,21
3631,156,364,25,14,17,0.0,6,21
3632,156,357,163,9,20,0.0,4,20
3633,156,345,163,12,15,0.0,12,47
3634,156,390,88,25,14,0.0,12,12
3635,156,234,80,18,13,0.0,12,21
3636,156,288,177,13,16,0.0,8,21
3637,157,325,177,16,13,0.0,69,1
3638,157,392,167,0,18,0.0,0,78
3639,157,357,163,8,17,0.0,4,77
3640,157,387,64,11,16,0.0,18,19
3641,157,370,186,15,15,0.0,47,59
3642,157,327,64,9,14,0.0,65,36
3643,157,372,177,1,12,0.0,69,77
3644,157,346,163,14,8,0.0,85,14
3645,157,369,163,13,10,0.0,84,15
3646,157,391,173,17,11,0.0,81,18
3647,157,355,188,7,1,9.0,90,0
3648,157,363,187,5,3,4.0,89,10
3649,157,288,177,2,4,3.0,88,11
3650,157,303,188,3,2,6.0,90,0
3651,157,277,5,4,6,1.0,87,12
3652,157,321,64,12,9,0.0,85,14
3653,157,359,191,6,7,0.0,86,13
3654,157,373,64,10,5,2.0,87,12
3655,158,234,163,15,6,1.0,66,11
3656,158,277,5,4,7,0.0,64,13
3657,158,345,163,13,9,0.0,50,2
3658,158,393,177,17,10,0.0,50,4
3659,158,359,191,3,11,0.0,46,4
3660,158,327,64,7,13,0.0,45,4
3661,158,303,188,6,14,0.0,30,24
3662,158,363,187,5,18,0.0,4,4
3663,158,373,64,12,5,2.0,67,10
3664,158,388,188,18,15,0.0,26,4
3665,158,387,64,16,16,0.0,16,95
3666,158,374,187,10,17,0.0,5,4
3667,158,346,163,14,12,0.0,46,24
3668,158,357,163,11,4,3.0,68,0
3669,158,288,177,8,8,0.0,58,4
3670,158,340,10,9,1,9.0,68,0
3671,158,355,188,2,2,6.0,68,0
3672,158,372,177,1,3,4.0,68,0
3673,159,288,177,1,2,6.0,108,0
3674,159,303,188,6,3,4.0,107,10
3675,159,346,163,15,6,1.0,101,16
3676,159,372,177,2,1,9.0,108,0
3677,159,305,184,18,7,0.0,101,16
3678,159,340,10,11,8,0.0,96,88
3679,159,277,5,4,9,0.0,95,4
3680,159,327,64,10,10,0.0,72,95
3681,159,234,163,16,11,0.0,45,24
3682,159,388,188,17,12,0.0,43,4
3683,159,387,64,14,13,0.0,41,4
3684,159,373,64,13,14,0.0,35,4
3685,159,357,163,8,15,0.0,33,4
3686,159,363,187,3,16,0.0,24,21
3687,159,359,191,9,17,0.0,16,46
3688,159,381,177,7,18,0.0,7,77
3689,159,345,163,12,4,3.0,106,11
3690,159,355,188,5,5,2.0,104,13
3691,160,381,173,9,17,0.0,12,21
3692,160,327,64,12,15,0.0,24,4
3693,160,391,173,10,19,0.0,0,66
3694,160,303,188,6,3,4.0,64,10
3695,160,340,10,7,4,3.0,64,10
3696,160,373,64,11,5,2.0,63,11
3697,160,344,163,13,6,1.0,63,11
3698,160,305,184,14,7,0.0,63,11
3699,160,394,5,16,8,0.0,63,11
3700,160,277,5,2,9,0.0,62,57
3701,160,346,163,17,10,0.0,61,13
3702,160,388,188,19,11,0.0,41,13
3703,160,345,163,10,12,0.0,59,24
3704,160,359,191,8,13,0.0,45,50
3705,160,288,177,4,16,0.0,18,83
3706,160,387,64,15,14,0.0,33,43
3707,160,363,186,3,18,0.0,4,20
3708,160,355,188,5,2,6.0,65,0
3709,160,372,177,1,1,9.0,65,0
3710,161,288,177,2,2,6.0,80,0
3711,161,372,177,1,1,9.0,80,0
3712,161,374,192,15,23,0.0,2,107
3713,161,292,188,14,22,0.0,3,23
3714,161,311,163,21,21,0.0,4,43
3715,161,373,64,14,20,0.0,7,66
3716,161,332,5,7,19,0.0,13,2
3717,161,355,188,5,18,0.0,16,4
3718,161,344,64,10,17,0.0,20,66
3719,161,367,87,22,15,0.0,35,24
3720,161,327,193,3,14,0.0,43,4
3721,161,368,167,20,16,0.0,22,4
3722,161,234,5,11,12,0.0,51,43
3723,161,357,188,4,3,4.0,80,0
3724,161,277,5,8,4,3.0,78,11
3725,161,303,191,9,5,2.0,78,11
3726,161,305,193,18,6,1.0,77,12
3727,161,346,163,19,13,0.0,46,24
3728,161,340,10,6,8,0.0,75,14
3729,161,339,188,17,9,0.0,75,14
3730,161,333,180,23,10,0.0,71,59
3731,161,345,163,16,7,0.0,77,12
3732,161,363,187,12,11,0.0,58,43
3733,162,355,188,0,14,0.0,0,52
3734,162,357,188,9,13,0.0,10,50
3735,162,234,5,8,12,0.0,13,77
3736,162,344,64,2,11,0.0,27,2
3737,162,277,5,1,9,0.0,57,47
3738,162,360,64,11,10,0.0,52,47
3739,162,340,10,7,7,0.0,74,5
3740,162,359,184,4,6,0.0,77,43
3741,162,305,193,5,5,2.0,81,18
3742,162,374,192,12,4,3.0,89,10
3743,162,311,192,13,3,4.0,89,10
3744,162,303,184,3,2,6.0,90,0
3745,162,288,177,6,1,9.0,90,0
3746,162,345,177,10,8,0.0,62,6
3747,163,363,187,16,11,0.0,9,4
3748,163,350,188,0,18,0.0,0,78
3749,163,346,191,0,17,0.0,0,78
3750,163,261,177,13,16,0.0,0,2
3751,163,358,193,2,14,0.0,3,83
3752,163,355,188,12,13,0.0,7,21
3753,163,360,64,11,10,0.0,11,80
3754,163,359,184,7,15,0.0,0,2
3755,163,345,177,3,8,0.0,17,23
3756,163,288,177,1,1,9.0,80,0
3757,163,305,80,8,9,0.0,11,2
3758,163,369,64,6,2,6.0,80,0
3759,163,375,192,14,3,4.0,76,13
3760,163,357,188,5,12,0.0,8,2
3761,163,303,184,10,5,2.0,73,16
3762,163,340,10,4,6,0.0,16,5
3763,163,374,192,15,4,3.0,76,13
3764,163,344,64,9,7,0.0,16,2
3765,164,346,191,16,18,0.0,1,35
3766,164,357,188,17,17,0.0,5,4
3767,164,288,177,14,16,0.0,5,83
3768,164,355,188,10,15,0.0,6,36
3769,164,369,64,18,14,0.0,6,105
3770,164,277,5,1,12,0.0,8,20
3771,164,340,10,4,11,0.0,11,21
3772,164,311,192,11,13,0.0,6,19
3773,164,305,80,13,8,0.0,25,12
3774,164,360,64,7,9,0.0,22,4
3775,164,359,184,6,1,9.0,28,0
3776,164,344,64,8,2,6.0,28,0
3777,164,234,5,3,3,4.0,28,0
3778,164,303,184,5,10,0.0,18,83
3779,164,261,177,15,5,2.0,26,6
3780,164,375,192,12,6,1.0,26,11
3781,164,345,177,9,7,0.0,25,50
3782,164,327,193,2,4,3.0,27,57
3783,165,303,184,7,18,0.0,10,77
3784,165,345,177,13,12,0.0,55,5
3785,165,359,184,8,17,0.0,19,2
3786,165,355,188,4,16,0.0,22,19
3787,165,357,188,2,15,0.0,39,77
3788,165,360,64,14,14,0.0,50,19
3789,165,340,10,9,13,0.0,50,88
3790,165,375,192,18,19,0.0,9,2
3791,165,261,177,10,10,0.0,80,59
3792,165,288,177,3,9,0.0,81,2
3793,165,363,188,12,11,0.0,63,36
3794,165,327,193,5,1,9.0,90,0
3795,165,305,80,16,2,6.0,90,0
3796,165,234,5,6,4,3.0,88,11
3797,165,344,64,11,3,4.0,89,10
3798,165,277,5,1,6,1.0,85,14
3799,165,346,191,19,8,0.0,82,17
3800,165,350,188,7,5,2.0,87,12
3801,165,369,64,15,7,0.0,85,14
3802,166,340,10,7,2,6.0,60,0
3803,166,376,10,16,17,0.0,2,2
3804,166,358,192,15,16,0.0,14,2
3805,166,288,177,9,15,0.0,14,83
3806,166,234,5,3,1,9.0,60,0
3807,166,344,64,10,12,0.0,53,59
3808,166,345,177,11,11,0.0,54,15
3809,166,355,188,13,14,0.0,15,47
3810,166,305,80,8,9,0.0,56,13
3811,166,277,5,5,10,0.0,55,14
3812,166,327,193,2,3,4.0,59,10
3813,166,349,192,17,4,3.0,58,11
3814,166,357,188,1,13,0.0,45,92
3815,166,360,64,14,6,1.0,57,12
3816,166,369,64,12,7,0.0,57,12
3817,166,359,184,6,8,0.0,56,13
3818,166,303,184,4,5,2.0,58,11
3819,167,355,188,8,20,0.0,0,4
3820,167,363,187,6,18,0.0,8,47
3821,167,369,64,15,17,0.0,10,20
3822,167,305,80,14,16,0.0,11,4
3823,167,349,192,7,15,0.0,26,4
3824,167,288,177,1,14,0.0,26,83
3825,167,377,192,18,13,0.0,34,77
3826,167,346,191,20,19,0.0,6,4
3827,167,261,177,2,12,0.0,43,6
3828,167,344,64,13,10,0.0,52,4
3829,167,350,188,19,11,0.0,52,59
3830,167,345,177,4,1,9.0,80,0
3831,167,277,5,3,2,6.0,80,0
3832,167,234,5,12,3,4.0,79,10
3833,167,357,188,5,9,0.0,55,92
3834,167,340,10,9,5,2.0,78,11
3835,167,327,193,7,6,1.0,78,11
3836,167,359,184,10,7,0.0,77,12
3837,167,360,64,16,8,0.0,72,17
3838,167,303,184,11,4,3.0,79,10
3839,168,349,192,5,20,0.0,0,2
3840,168,340,10,7,19,0.0,3,77
3841,168,375,192,19,18,0.0,6,92
3842,168,345,177,9,17,0.0,6,77
3843,168,305,80,12,16,0.0,8,2
3844,168,277,5,2,15,0.0,11,2
3845,168,369,64,20,14,0.0,13,10
3846,168,359,0,16,13,0.0,13,10
3847,168,378,188,17,12,0.0,13,10
3848,168,364,25,18,10,0.0,14,0
3849,168,363,187,10,9,0.0,14,0
3850,168,360,64,8,8,0.0,14,0
3851,168,344,64,14,6,1.0,14,0
3852,168,355,188,15,5,2.0,14,0
3853,168,234,5,1,4,3.0,14,0
3854,168,357,188,3,3,4.0,14,0
3855,168,288,177,4,2,6.0,14,0
3856,168,327,193,6,1,9.0,14,0
3857,168,261,177,13,11,0.0,13,10
3858,168,303,184,11,7,0.0,14,0
3859,169,340,10,1,17,0.0,8,2
3860,169,277,5,3,18,0.0,8,2
3861,169,350,188,0,22,0.0,0,78
3862,169,379,64,0,21,0.0,0,78
3863,169,349,192,20,20,0.0,2,2
3864,169,320,5,8,19,0.0,4,66
3865,169,288,177,5,16,0.0,10,35
3866,169,363,187,12,15,0.0,19,4
3867,169,344,64,15,14,0.0,22,4
3868,169,357,188,10,13,0.0,33,4
3869,169,359,184,2,12,0.0,34,43
3870,169,303,184,7,1,9.0,68,0
3871,169,321,10,14,10,0.0,42,4
3872,169,327,193,6,9,0.0,42,4
3873,169,355,188,16,8,0.0,56,50
3874,169,345,177,9,7,0.0,58,21
3875,169,346,191,19,6,1.0,64,13
3876,169,305,80,18,5,2.0,66,11
3877,169,360,64,17,4,3.0,67,10
3878,169,234,5,4,3,4.0,68,0
3879,169,358,193,13,2,6.0,68,0
3880,169,261,177,11,11,0.0,38,6
3881,170,357,188,1,12,0.0,39,4
3882,170,279,80,19,11,0.0,54,50
3883,170,375,192,18,10,0.0,56,59
3884,170,358,193,13,9,0.0,71,2
3885,170,305,80,15,7,0.0,77,5
3886,170,359,184,8,2,6.0,89,10
3887,170,349,192,16,5,2.0,86,13
3888,170,288,177,5,4,3.0,86,13
3889,170,344,64,12,3,4.0,88,11
3890,170,303,184,6,1,9.0,90,0
3891,170,261,177,19,13,0.0,32,83
3892,170,327,193,11,6,1.0,83,16
3893,170,277,5,2,8,0.0,72,6
3894,170,355,188,10,14,0.0,31,21
3895,170,363,184,4,16,0.0,29,20
3896,170,360,64,14,17,0.0,22,5
3897,170,342,177,20,18,0.0,18,83
3898,170,340,10,7,19,0.0,10,5
3899,170,346,191,17,20,0.0,0,66
3900,170,234,5,0,21,0.0,0,2
3901,170,345,177,3,15,0.0,29,43
3902,171,261,177,0,20,0.0,0,52
3903,171,320,5,15,19,0.0,14,4
3904,171,206,177,1,18,0.0,32,7
3905,171,380,64,19,17,0.0,35,4
3906,171,305,80,13,16,0.0,44,6
3907,171,277,5,4,15,0.0,59,100
3908,171,346,191,18,14,0.0,62,59
3909,171,344,64,11,13,0.0,66,21
3910,171,349,192,17,12,0.0,71,4
3911,171,357,188,6,11,0.0,73,4
3912,171,375,192,20,9,0.0,88,59
3913,171,303,0,5,8,0.0,92,2
3914,171,360,64,14,7,0.0,93,57
3915,171,359,184,10,6,1.0,103,14
3916,171,345,177,12,5,2.0,105,12
3917,171,363,184,7,4,3.0,107,10
3918,171,340,10,9,3,4.0,107,10
3919,171,288,177,3,2,6.0,108,0
3920,171,327,193,2,1,9.0,108,0
3921,171,355,188,8,10,0.0,77,4
3922,172,234,5,15,20,0.0,3,77
3923,172,305,80,13,19,0.0,10,21
3924,172,303,184,4,18,0.0,10,21
3925,172,360,64,19,13,0.0,25,4
3926,172,277,5,2,16,0.0,16,6
3927,172,340,10,6,15,0.0,17,24
3928,172,375,192,21,14,0.0,21,4
3929,172,381,177,11,17,0.0,14,40
3930,172,363,184,5,12,0.0,28,21
3931,172,279,80,20,9,0.0,62,12
3932,172,355,188,8,10,0.0,59,50
3933,172,357,188,10,21,0.0,2,77
3934,172,288,177,3,1,9.0,65,0
3935,172,359,184,9,2,6.0,65,0
3936,172,261,177,14,3,4.0,65,0
3937,172,344,64,12,4,3.0,65,0
3938,172,346,10,18,5,2.0,64,10
3939,172,345,177,1,6,1.0,64,10
3940,172,327,193,7,7,0.0,64,10
3941,172,358,193,16,11,0.0,57,77
3942,172,349,192,17,8,0.0,63,11
3943,173,327,193,4,1,9.0,80,0
3944,173,288,177,7,2,6.0,80,0
3945,173,368,184,9,18,0.0,12,22
3946,173,339,177,10,16,0.0,31,77
3947,173,206,177,6,15,0.0,31,5
3948,173,355,179,1,14,0.0,32,61
3949,173,277,5,5,13,0.0,34,4
3950,173,340,64,18,11,0.0,40,4
3951,173,357,177,2,10,0.0,44,47
3952,173,344,64,15,12,0.0,38,46
3953,173,367,188,17,8,0.0,73,16
3954,173,261,64,14,7,0.0,77,12
3955,173,305,193,11,6,1.0,78,11
3956,173,359,184,8,5,2.0,79,10
3957,173,345,177,12,4,3.0,80,0
3958,173,303,184,3,3,4.0,80,0
3959,173,361,188,16,9,0.0,67,59
3960,173,234,179,13,17,0.0,20,77
3961,174,345,177,6,10,0.0,30,43
3962,174,327,193,4,1,9.0,90,0
3963,174,261,64,10,14,0.0,1,105
3964,174,288,177,3,13,0.0,8,2
3965,174,360,179,11,12,0.0,18,4
3966,174,357,177,1,11,0.0,19,2
3967,174,277,5,2,8,0.0,56,4
3968,174,344,64,14,7,0.0,73,4
3969,174,234,179,7,6,1.0,83,16
3970,174,340,64,9,5,2.0,84,15
3971,174,303,184,8,4,3.0,87,12
3972,174,305,193,12,3,4.0,87,12
3973,174,355,179,5,9,0.0,51,4
3974,174,359,184,13,2,6.0,88,11
3975,175,350,179,15,13,0.0,15,83
3976,175,344,64,14,12,0.0,15,4
3977,175,277,5,2,11,0.0,16,23
3978,175,305,193,3,10,0.0,20,83
3979,175,327,193,1,9,0.0,22,83
3980,175,303,184,12,6,1.0,78,11
3981,175,349,163,16,7,0.0,74,15
3982,175,359,184,11,5,2.0,79,10
3983,175,369,177,10,4,3.0,80,0
3984,175,345,177,5,3,4.0,80,0
3985,175,360,179,9,2,6.0,80,0
3986,175,288,177,4,1,9.0,80,0
3987,175,234,179,7,8,0.0,48,21
3988,175,355,179,8,15,0.0,9,2
3989,175,340,64,6,14,0.0,9,5
3990,175,261,64,13,16,0.0,0,2
3991,176,327,193,2,1,9.0,90,0
3992,176,261,64,13,15,0.0,9,5
3993,176,360,179,9,14,0.0,12,7
3994,176,357,177,1,13,0.0,16,83
3995,176,359,184,6,12,0.0,24,21
3996,176,350,179,14,11,0.0,54,77
3997,176,349,184,15,10,0.0,84,15
3998,176,288,177,3,7,0.0,88,11
3999,176,305,184,11,8,0.0,87,12
4000,176,355,179,8,6,1.0,90,0
4001,176,234,179,5,5,2.0,90,0
4002,176,303,184,7,4,3.0,90,0
4003,176,277,5,4,3,4.0,90,0
4004,176,345,177,10,2,6.0,90,0
4005,176,340,64,12,9,0.0,87,12
4006,177,356,177,12,13,0.0,1,47
4007,177,360,179,11,12,0.0,21,80
4008,177,357,177,3,11,0.0,22,65
4009,177,277,5,6,10,0.0,30,4
4010,177,345,177,9,9,0.0,34,13
4011,177,349,184,10,5,2.0,37,10
4012,177,350,179,13,7,0.0,36,11
4013,177,288,177,8,6,1.0,37,10
4014,177,359,184,7,4,3.0,37,10
4015,177,234,179,4,3,4.0,38,0
4016,177,305,193,5,2,6.0,38,0
4017,177,303,184,2,8,0.0,35,12
4018,177,327,193,1,1,9.0,38,0
4019,178,344,5,8,11,0.0,61,4
4020,178,327,193,2,1,9.0,84,0
4021,178,234,179,4,2,6.0,83,10
4022,178,359,184,7,3,4.0,83,10
4023,178,357,177,1,4,3.0,83,10
4024,178,360,179,10,5,2.0,83,10
4025,178,349,184,11,6,1.0,82,11
4026,178,288,177,12,7,0.0,82,11
4027,178,345,177,9,8,0.0,81,12
